C01 TITLE: 30-minute meteorological data 
C02 FILE NAME: cmn644n00.isac.xx.xx.met.nl.ev2011.dat 
C03 DATA FORMAT: Version 1.1
C04 TOTAL LINES: 17552
C05 HEADER LINES: 32
C06 DATA VERSION: 201312
C07 STATION NAME: Monte Cimone
C08 STATION CATEGORY: Global
C09
C10 COUNTRY/TERRITORY: Italy
C11 CONTRIBUTOR: ISAC
C12 LATITUDE: 44.18
C13 LONGITUDE: 10.7
C14 ALTITUDE: 2165
C15
C16
C17
C18 PARAMETER: WD WS RH AP AT
C19 COVERING PERIOD: 2011-01-01 2011-12-31
C20 TIME INTERVAL: 30 minutes
C21 MEASUREMENT UNIT: deg m/s % hPa Celsius 
C22
C23
C24 TIME ZONE: Local time UTC+1
C25
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:  
C31
DATE  TIME    WD    WS    RH     AP    AT
2011-07-21 18:45 227.0   9.5  98.4  785.1   6.9 
2011-07-21 19:15 245.0  10.8  90.7  785.2   6.6 
2011-07-21 19:45 252.0   9.4  82.8  785.4   6.8 
2011-07-21 20:15 282.0   9.1  84.2  785.7   6.8 
2011-07-21 20:45 282.0   9.2  80.3  786.0   7.1 
2011-07-21 21:15 252.0   8.2  88.1  786.3   6.7 
2011-07-21 21:45 240.0  12.7  93.9  786.3   6.3 
2011-07-21 22:15 235.0  12.9  91.2  786.4   6.4 
2011-07-21 22:45 231.0  12.8  87.1  786.5   6.5 
2011-07-21 23:15 227.0  12.7  84.9  786.5   6.5 
2011-07-21 23:45 225.0  12.6  86.0  786.5   6.5 
2011-07-22 00:15 226.0  12.3  87.4  786.3   6.5 
2011-07-22 00:45 224.0  11.6  92.1  786.2   6.4 
2011-07-22 01:15 222.0  11.6  96.1  786.1   6.1 
2011-07-22 01:45 219.0  10.8  97.6  786.1   6.0 
2011-07-22 02:15 220.0  11.2  97.7  786.1   6.0 
2011-07-22 02:45 217.0  10.4  99.0  786.0   5.9 
2011-07-22 03:15 219.0  10.1  97.8  785.9   6.0 
2011-07-22 03:45 214.0   9.7  97.7  785.8   6.0 
2011-07-22 04:15 208.0  10.0  97.4  785.9   6.0 
2011-07-22 04:45 203.0   9.5  99.0  786.0   5.9 
2011-07-22 05:15 215.0   8.8  96.2  786.1   5.9 
2011-07-22 05:45 226.0   6.8  79.5  786.1   6.6 
2011-07-22 06:15 215.0   6.5  95.4  786.1   6.1 
2011-07-22 06:45 206.0   6.9  99.0  786.3   5.6 
2011-07-22 07:15 222.0   4.6  97.9  786.4   5.8 
2011-07-22 07:45 243.0   2.9  96.8  786.6   6.3 
2011-07-22 08:15 333.0   2.3  87.9  786.6   8.0 
2011-07-22 08:45 347.0   2.4  90.0  786.5   8.7 
2011-07-22 09:15 206.0   3.2  92.6  786.5   8.5 
2011-07-22 09:45  11.0   2.7  97.9  786.7   7.9 
2011-07-22 10:15  32.0   2.3  94.1  786.9   9.6 
2011-07-22 10:45 210.0   5.4  95.3  787.0   8.9 
2011-07-22 11:15 208.0   5.6  97.9  787.3   8.3 
2011-07-22 11:45 201.0   6.6  97.0  787.4   8.5 
2011-07-22 12:15 205.0   6.2  93.3  787.5   9.0 
2011-07-22 12:45 198.0   5.8  91.8  787.4   9.2 
2011-07-22 13:15 198.0   7.3  90.5  787.4   9.4 
2011-07-22 13:45 194.0   7.7  87.3  787.4   9.5 
2011-07-22 14:15 195.0   8.1  83.2  787.4   9.8 
2011-07-22 14:45 195.0   7.2  80.0  787.3   9.9 
2011-07-22 15:15 194.0   7.4  80.5  787.3  10.0 
2011-07-22 15:45 198.0   7.5  77.8  787.3  10.0 
2011-07-22 16:15 198.0   7.0  82.5  787.2   9.8 
2011-07-22 16:45 204.0   6.2  78.2  787.2  10.0 
2011-07-22 17:15 210.0   6.0  74.5  787.1  10.0 
2011-07-22 17:45 204.0   7.9  62.9  787.2   9.5 
2011-07-22 18:15 204.0   8.4  70.2  787.1   8.7 
2011-07-22 18:45 195.0   9.0  68.2  787.3   8.2 
2011-07-22 19:15 193.0   9.3  75.9  787.2   7.2 
2011-07-22 19:45 196.0   8.9  69.5  787.3   7.3 
2011-07-22 20:15 198.0   9.3  74.1  787.4   7.0 
2011-07-22 20:45 199.0  10.0  72.1  787.6   6.9 
2011-07-22 21:15 196.0  10.2  69.7  787.7   6.9 
2011-07-22 21:45 202.0   9.7  63.4  787.7   7.3 
2011-07-22 22:15 206.0   9.3  52.4  787.6   7.8 
2011-07-22 22:45 201.0  10.2  51.0  787.5   7.8 
2011-07-22 23:15 208.0  11.1  49.0  787.3   7.6 
2011-07-22 23:45 219.0  12.0  44.8  787.1   8.2 
2011-07-23 00:15 216.0  12.6  52.1  787.0   7.9 
2011-07-23 00:45 212.0  12.7  60.8  786.8   7.0 
2011-07-23 01:15 213.0  13.5  69.1  786.6   6.4 
2011-07-23 01:45 215.0  14.9  74.2  786.5   6.4 
2011-07-23 02:15 215.0  15.2  82.0  786.4   6.7 
2011-07-23 02:45 212.0  14.4  85.3  786.3   6.3 
2011-07-23 03:15 212.0  14.9  81.9  786.0   5.8 
2011-07-23 03:45 212.0  15.0  71.0  785.7   5.7 
2011-07-23 04:15 207.0  14.7  67.5  785.7   5.3 
2011-07-23 04:45 207.0  14.3  69.1  785.6   5.4 
2011-07-23 05:15 207.0  14.4  70.8  785.4   5.4 
2011-07-23 05:45 208.0  16.4  78.4  785.4   5.7 
2011-07-23 06:15 209.0  14.2  94.2  785.4   5.6 
2011-07-23 06:45 211.0  13.9  99.0  785.2   5.2 
2011-07-23 07:15 210.0  17.5  99.0  785.3   5.5 
2011-07-23 07:45 216.0  11.1  99.0  785.3   5.7 
2011-07-23 08:15 220.0   8.0  99.0  785.5   5.9 
2011-07-23 08:45 233.0   7.4  99.0  785.5   6.0 
2011-07-23 09:15 229.0   9.2  99.0  785.5   6.0 
2011-07-23 09:45 221.0  11.0  99.0  785.4   6.0 
2011-07-23 10:15 219.0   9.8  99.0  785.6   6.1 
2011-07-23 10:45 215.0   7.4  99.0  785.7   6.8 
2011-07-23 11:15 217.0   8.1  99.0  785.9   6.9 
2011-07-23 11:45 210.0   7.4  98.6  785.7   7.2 
2011-07-23 12:15 208.0   7.8  91.8  785.5   8.2 
2011-07-23 12:45 208.0   6.8  93.6  785.4   7.9 
2011-07-23 13:15 206.0   7.1  94.9  785.3   7.7 
2011-07-23 13:45 214.0   6.5  94.2  785.3   8.1 
2011-07-23 14:15 214.0   6.8  98.7  785.2   7.5 
2011-07-23 14:45 219.0   7.3  97.6  785.1   7.7 
2011-07-23 15:15 229.0   7.3  92.3  785.1   8.4 
2011-07-23 15:45 220.0   7.9  92.1  785.0   8.7 
2011-07-23 16:15 228.0   8.1  86.3  784.9   9.3 
2011-07-23 16:45 223.0   8.6  82.5  784.8   9.1 
2011-07-23 17:15 223.0   8.4  80.5  784.7   8.9 
2011-07-23 17:45 229.0   7.1  80.5  784.7   8.7 
2011-07-23 18:15 228.0   5.7  82.0  784.8   8.5 
2011-07-23 18:45 226.0   5.7  82.6  784.7   8.2 
2011-07-23 19:15 219.0   6.5  93.0  784.6   7.3 
2011-07-23 19:45 222.0   7.3  92.8  784.7   6.5 
2011-07-23 20:15 241.0   8.2  92.6  785.1   6.2 
2011-07-23 20:45 291.0   9.7  98.9  785.2   6.5 
2011-07-23 21:15 268.0   7.5  93.1  785.1   6.4 
2011-07-23 21:45 214.0   6.8  91.9  784.9   6.6 
2011-07-23 22:15 211.0   7.3  98.3  784.8   6.8 
2011-07-23 22:45 202.0   9.4  99.0  784.5   6.5 
2011-07-23 23:15 203.0  11.4  99.0  784.4   5.9 
2011-07-23 23:45 220.0  13.7  99.0  784.1   6.0 
2011-07-24 00:15 208.0  14.9  99.0  783.8   5.9 
2011-07-24 00:45 219.0  16.7  99.0  783.5   5.6 
2011-07-24 01:15 209.0  14.9  99.0  783.4   5.4 
2011-07-24 01:45 209.0  11.0  99.0  783.4   5.3 
2011-07-24 02:15 218.0  10.4  99.0  783.4   5.2 
2011-07-24 02:45 215.0   9.8  99.0  783.0   5.2 
2011-07-24 03:15 197.0  13.9  99.0  781.9   4.8 
2011-07-24 03:45 201.0  14.0  99.0  782.2   4.3 
2011-07-24 04:15 206.0  17.6  99.0  782.1   4.8 
2011-07-24 04:45 218.0  11.4  99.0  782.1   4.8 
2011-07-24 05:15 221.0   7.0  99.0  782.4   4.9 
2011-07-24 05:45 207.0   7.9  99.0  782.4   4.6 
2011-07-24 06:15 211.0   6.2  99.0  782.3   4.6 
2011-07-24 06:45 239.0   6.1  99.0  782.4   4.5 
2011-07-24 07:15 300.0   2.6  99.0  782.5   4.9 
2011-07-24 07:45 336.0   8.8  99.0  782.5   5.3 
2011-07-24 08:15 331.0  17.4  99.0  782.4   5.4 
2011-07-24 08:45 323.0  21.5  99.0  782.5   5.0 
2011-07-24 09:15 355.0   8.4  99.0  782.4   5.3 
2011-07-24 09:45  12.0   7.6  99.0  782.3   5.6 
2011-07-24 10:15   7.0   7.2  99.0  782.4   6.0 
2011-07-24 10:45   6.0   6.7  99.0  782.4   6.2 
2011-07-24 11:15   1.0   5.2  99.0  782.5   6.3 
2011-07-24 11:45 -99.9   6.0  99.0  782.7   6.3 
2011-07-24 12:15 350.0   4.0  98.8  782.8   7.1 
2011-07-24 12:45  10.0   3.4  96.8  782.7   7.6 
2011-07-24 13:15 334.0   3.7  92.0  782.6   7.7 
2011-07-24 13:45 336.0   5.4  92.1  782.7   7.6 
2011-07-24 14:15 335.0   5.3  92.5  782.8   7.9 
2011-07-24 14:45 327.0   6.7  88.5  782.8   8.0 
2011-07-24 15:15 346.0   5.7  87.5  782.9   7.7 
2011-07-24 15:45 352.0   6.0  90.4  782.9   7.3 
2011-07-24 16:15   4.0   5.5  90.6  783.0   7.2 
2011-07-24 16:45  11.0   5.5  84.1  783.1   7.4 
2011-07-24 17:15 360.0   6.3  82.2  783.0   7.4 
2011-07-24 17:45   9.0   7.6  82.8  782.9   7.4 
2011-07-24 18:15   5.0   6.8  74.9  783.1   7.0 
2011-07-24 18:45 -99.9   7.4  70.3  783.2   6.7 
2011-07-24 19:15 355.0   8.3  77.4  783.3   6.1 
2011-07-24 19:45 359.0   8.4  87.2  783.4   5.4 
2011-07-24 20:15   4.0   8.0  87.6  783.9   4.9 
2011-07-24 20:45   7.0   8.3  85.3  784.2   4.8 
2011-07-24 21:15 -99.9   7.7  88.8  784.6   4.7 
2011-07-24 21:45  11.0   7.6  90.8  784.7   4.6 
2011-07-24 22:15  20.0   6.6  92.6  784.5   4.6 
2011-07-24 22:45  16.0   5.9  95.0  784.5   4.6 
2011-07-24 23:15  11.0   4.0  98.6  784.5   4.6 
2011-07-24 23:45 340.0   4.2  99.0  784.6   4.4 
2011-07-25 00:15 344.0   4.2  92.5  784.5   3.8 
2011-07-25 00:45 345.0   4.1  86.6  784.7   3.5 
2011-07-25 01:15 351.0   4.3  86.0  784.6   3.3 
2011-07-25 01:45   7.0   4.7  86.5  784.3   3.2 
2011-07-25 02:15   7.0   5.1  87.3  784.2   3.2 
2011-07-25 02:45   9.0   5.9  88.8  784.0   3.1 
2011-07-25 03:15  12.0   6.6  90.0  783.9   2.8 
2011-07-25 03:45   2.0   6.1  87.2  783.9   2.8 
2011-07-25 04:15  10.0   6.4  85.7  783.9   2.8 
2011-07-25 04:45  13.0   6.9  85.8  784.2   2.7 
2011-07-25 05:15  16.0   6.9  85.6  784.2   2.8 
2011-07-25 05:45  21.0   7.9  85.3  784.3   3.1 
2011-07-25 06:15  19.0   7.4  85.4  784.3   3.5 
2011-07-25 06:45  15.0   6.1  85.9  784.4   4.1 
2011-07-25 07:15  17.0   6.3  85.2  784.6   4.6 
2011-07-25 07:45  20.0   5.9  86.1  784.8   4.9 
2011-07-25 08:15  18.0   5.1  83.2  784.8   5.4 
2011-07-25 08:45  23.0   3.6  82.9  784.9   6.0 
2011-07-25 09:15  36.0   2.9  82.5  785.1   6.9 
2011-07-25 09:45  27.0   3.1  81.9  785.2   7.2 
2011-07-25 10:15  13.0   3.1  81.8  785.3   7.0 
2011-07-25 10:45  12.0   2.6  82.7  785.4   6.9 
2011-07-25 11:15  61.0   3.3  82.2  785.4   7.2 
2011-07-25 11:45  23.0   3.0  83.4  785.5   7.3 
2011-07-25 12:15  73.0   3.7  84.9  785.5   7.4 
2011-07-25 12:45  59.0   3.6  84.1  785.3   7.3 
2011-07-25 13:15 104.0   3.7  85.5  785.3   7.1 
2011-07-25 13:45  75.0   3.2  84.7  785.3   7.1 
2011-07-25 14:15  61.0   3.0  85.3  785.4   6.8 
2011-07-25 14:45  66.0   3.1  87.5  785.4   6.8 
2011-07-25 15:15  89.0   2.1  89.5  785.4   6.8 
2011-07-25 15:45 156.0   3.7  91.4  785.4   6.7 
2011-07-25 16:15 157.0   4.3  95.4  785.5   6.3 
2011-07-25 16:45 175.0   5.4  92.4  785.5   5.8 
2011-07-25 17:15 194.0   4.0  94.8  785.6   5.5 
2011-07-25 17:45 224.0   4.9  97.2  785.7   5.1 
2011-07-25 18:15 237.0   2.9  94.5  785.8   5.1 
2011-07-25 18:45 212.0   1.9  90.3  786.0   5.2 
2011-07-25 19:15 253.0   3.8  84.8  786.1   5.2 
2011-07-25 19:45 298.0   5.4  84.9  786.2   5.0 
2011-07-25 20:15 236.0   6.5  85.6  786.3   4.8 
2011-07-25 20:45 236.0   6.9  84.3  786.5   4.5 
2011-07-25 21:15 252.0   5.0  86.4  786.8   4.5 
2011-07-25 21:45 262.0   5.0  90.5  786.9   4.8 
2011-07-25 22:15 242.0   5.7  90.3  787.1   4.8 
2011-07-25 22:45 248.0   6.1  82.3  787.1   4.7 
2011-07-25 23:15 292.0   7.1  83.0  787.2   4.7 
2011-07-25 23:45 309.0   7.2  81.5  787.2   4.8 
2011-07-26 00:15 316.0   7.0  82.1  787.1   4.7 
2011-07-26 00:45 319.0   7.0  82.1  787.1   4.6 
2011-07-26 01:15 332.0   5.1  80.4  787.0   4.8 
2011-07-26 01:45 349.0   3.9  82.1  786.9   4.9 
2011-07-26 02:15  33.0   1.9  84.9  787.0   4.9 
2011-07-26 02:45  31.0   2.8  84.1  786.8   5.1 
2011-07-26 03:15 336.0   1.6  83.9  786.8   5.2 
2011-07-26 03:45 346.0   1.9  83.8  786.7   5.2 
2011-07-26 04:15  34.0   2.4  83.0  786.7   5.3 
2011-07-26 04:45  40.0   0.9  83.8  786.8   5.2 
2011-07-26 05:15 180.0   2.0  83.6  786.9   5.3 
2011-07-26 05:45 184.0   4.6  85.2  787.0   5.0 
2011-07-26 06:15 178.0   3.7  88.6  787.2   4.9 
2011-07-26 06:45 211.0   3.1  88.1  787.5   4.9 
2011-07-26 07:15 247.0   2.5  87.0  787.7   4.9 
2011-07-26 07:45 206.0   1.7  86.5  787.9   5.2 
2011-07-26 08:15 248.0   1.6  82.8  788.1   5.4 
2011-07-26 08:45  44.0   1.6  87.9  788.3   5.6 
2011-07-26 09:15 165.0   2.1  88.5  788.4   6.1 
2011-07-26 09:45 159.0   2.3  85.9  788.6   6.4 
2011-07-26 10:15 162.0   2.8  88.3  788.8   6.8 
2011-07-26 10:45 176.0   4.2  88.2  788.9   7.4 
2011-07-26 11:15 191.0   3.0  86.7  789.0   7.8 
2011-07-26 11:45 136.0   5.7  87.5  789.0   7.7 
2011-07-26 12:15 155.0   5.3  89.8  789.2   7.5 
2011-07-26 12:45 213.0   7.6  89.7  789.5   5.8 
2011-07-26 13:15 251.0   6.4  92.2  789.7   5.2 
2011-07-26 13:45 195.0   2.6  93.3  789.9   6.1 
2011-07-26 14:15 200.0   2.0  93.3  789.9   6.9 
2011-07-26 14:45 232.0   5.0  93.2  790.0   6.9 
2011-07-26 15:15 206.0   6.0  85.6  790.1   5.9 
2011-07-26 15:45 210.0   3.4  92.4  790.1   6.6 
2011-07-26 16:15 213.0   4.6  95.9  790.3   6.9 
2011-07-26 16:45 208.0   8.6  88.6  790.5   6.2 
2011-07-26 17:15 214.0   9.0  88.2  790.7   5.5 
2011-07-26 17:45 258.0   5.9  72.4  790.8   6.0 
2011-07-26 18:15 254.0   6.6  69.9  790.7   6.4 
2011-07-26 18:45 255.0   5.1  72.0  790.9   6.4 
2011-07-26 19:15 310.0   2.6  64.7  791.0   6.6 
2011-07-26 19:45 175.0   3.1  64.8  791.1   6.8 
2011-07-26 20:15 195.0   5.4  67.1  791.3   6.4 
2011-07-26 20:45 221.0   4.5  75.8  791.6   6.1 
2011-07-26 21:15 234.0   5.9  76.6  791.8   5.9 
2011-07-26 21:45 227.0   6.0  83.0  791.9   5.8 
2011-07-26 22:15 227.0   5.5  75.9  792.0   5.7 
2011-07-26 22:45 215.0   4.3  70.0  792.1   5.9 
2011-07-26 23:15 209.0   5.6  67.5  792.1   5.9 
2011-07-26 23:45 232.0   4.7  67.4  792.2   5.9 
2011-07-27 00:15 240.0   5.0  69.6  792.2   5.9 
2011-07-27 00:45 241.0   5.2  69.8  792.2   6.0 
2011-07-27 01:15 254.0   5.0  70.5  792.2   5.9 
2011-07-27 01:45 245.0   5.5  71.3  792.1   6.0 
2011-07-27 02:15 238.0   5.2  71.9  792.1   5.8 
2011-07-27 02:45 230.0   4.8  72.9  792.1   5.9 
2011-07-27 03:15 241.0   3.4  73.1  792.1   6.2 
2011-07-27 03:45 239.0   2.5  72.9  792.2   6.2 
2011-07-27 04:15 243.0   1.3  73.5  792.3   6.2 
2011-07-27 04:45  65.0   0.9  74.0  792.3   6.3 
2011-07-27 05:15 200.0   1.9  73.7  792.4   6.4 
2011-07-27 05:45 131.0   2.6  72.9  792.4   6.5 
2011-07-27 06:15 134.0   3.3  74.2  792.5   6.7 
2011-07-27 06:45 165.0   3.8  77.7  792.7   7.0 
2011-07-27 07:15 169.0   4.7  83.6  792.8   7.0 
2011-07-27 07:45 160.0   3.6  80.0  792.9   7.2 
2011-07-27 08:15 152.0   5.3  71.3  792.9   7.6 
2011-07-27 08:45 157.0   6.9  73.0  792.9   7.5 
2011-07-27 09:15 155.0   4.9  84.8  792.9   7.8 
2011-07-27 09:45 159.0   3.6  81.6  793.0   7.9 
2011-07-27 10:15 164.0   2.6  82.3  793.0   8.0 
2011-07-27 10:45 176.0   2.5  83.3  793.1   8.2 
2011-07-27 11:15 184.0   2.9  79.0  793.2   8.2 
2011-07-27 11:45 187.0   2.8  77.7  793.3   8.1 
2011-07-27 12:15 130.0   3.8  73.8  793.2   8.1 
2011-07-27 12:45 119.0   2.8  72.9  793.1   8.1 
2011-07-27 13:15 111.0   3.3  79.6  793.1   8.2 
2011-07-27 13:45 109.0   5.6  83.6  793.0   8.0 
2011-07-27 14:15  89.0   6.9  90.1  792.7   7.5 
2011-07-27 14:45  88.0   7.7  91.8  792.6   6.7 
2011-07-27 15:15  86.0   9.6  97.5  792.4   6.3 
2011-07-27 15:45  82.0  11.6  98.2  792.2   6.1 
2011-07-27 16:15  79.0  12.9  99.0  791.8   5.8 
2011-07-27 16:45  77.0  13.0  98.7  791.6   5.7 
2011-07-27 17:15  75.0  13.1  99.0  791.5   5.7 
2011-07-27 17:45  76.0  18.4  99.0  791.1   5.8 
2011-07-27 18:15  67.0  16.2  99.0  790.9   5.5 
2011-07-27 18:45  62.0  14.2  99.0  790.9   5.3 
2011-07-27 19:15  50.0  14.2  99.0  790.8   5.1 
2011-07-27 19:45  40.0  13.5  99.0  790.8   5.0 
2011-07-27 20:15  31.0  15.2  99.0  790.9   5.0 
2011-07-27 20:45  29.0  14.2  99.0  791.3   5.4 
2011-07-27 21:15  29.0   9.2  99.0  791.7   5.6 
2011-07-27 21:45  54.0  18.0  99.0  791.6   5.7 
2011-07-27 22:15  51.0  29.6  99.0  791.5   5.7 
2011-07-27 22:45 -99.9 -99.9  99.0  791.4   5.8 
2011-07-27 23:15  52.0  30.1  99.0  791.5   5.5 
2011-07-27 23:45  46.0  24.9  99.0  791.6   5.4 
2011-07-28 00:15  49.0  20.5  99.0  791.6   5.4 
2011-07-28 00:45  28.0  12.9  99.0  791.5   5.6 
2011-07-28 01:15  15.0   5.6  99.0  791.3   5.6 
2011-07-28 01:45  21.0   6.5  99.0  791.3   5.6 
2011-07-28 02:15  20.0   7.7  99.0  791.2   5.6 
2011-07-28 02:45  18.0   7.0  99.0  791.0   5.5 
2011-07-28 03:15  27.0   8.2  99.0  791.0   5.2 
2011-07-28 03:45  26.0   7.8  99.0  790.9   5.1 
2011-07-28 04:15  27.0   8.7  99.0  791.0   5.2 
2011-07-28 04:45  27.0   7.6  99.0  791.1   5.2 
2011-07-28 05:15  26.0   7.7  99.0  791.0   4.9 
2011-07-28 05:45  19.0   7.2  99.0  791.2   4.6 
2011-07-28 06:15  29.0   7.0  99.0  791.4   4.8 
2011-07-28 06:45  26.0   6.1  99.0  791.4   5.0 
2011-07-28 07:15  17.0   5.0  99.0  791.3   5.8 
2011-07-28 07:45  25.0   5.0  99.0  791.4   6.3 
2011-07-28 08:15  26.0   3.3  99.0  791.5   6.6 
2011-07-28 08:45  21.0   3.4  99.0  791.5   6.6 
2011-07-28 09:15   9.0   2.3  99.0  791.7   7.7 
2011-07-28 09:45  12.0   2.5  99.0  791.6   8.5 
2011-07-28 10:15  18.0   2.3  99.0  791.6   9.0 
2011-07-28 10:45  13.0   2.8  98.4  791.5   9.3 
2011-07-28 11:15   8.0   2.5  98.0  791.5   9.3 
2011-07-28 11:45  26.0   3.0  97.8  791.5   9.1 
2011-07-28 12:15  22.0   2.8  97.4  791.5   9.3 
2011-07-28 12:45  14.0   2.8  94.2  791.5   9.9 
2011-07-28 13:15  16.0   2.3  91.3  791.4  10.2 
2011-07-28 13:45  22.0   3.1  93.0  791.4   9.7 
2011-07-28 14:15  34.0   3.7  94.4  791.3   9.5 
2011-07-28 14:45  19.0   3.1  91.3  791.2  10.0 
2011-07-28 15:15  26.0   3.9  91.8  791.2   9.9 
2011-07-28 15:45  17.0   3.3  90.6  791.1  10.6 
2011-07-28 16:15  17.0   3.4  88.5  791.1  10.7 
2011-07-28 16:45  25.0   4.3  85.9  791.0  10.4 
2011-07-28 17:15  45.0   5.9  89.5  790.8   9.7 
2011-07-28 17:45  35.0   6.6  94.1  790.9   9.2 
2011-07-28 18:15  16.0   4.5  95.7  791.1   9.1 
2011-07-28 18:45   8.0   4.3  97.6  791.0   8.8 
2011-07-28 19:15  10.0   4.1  98.3  791.2   8.3 
2011-07-28 19:45 353.0   4.1  99.0  791.5   8.0 
2011-07-28 20:15  16.0   4.4  99.0  791.7   7.9 
2011-07-28 20:45   7.0   6.4  98.9  791.8   8.0 
2011-07-28 21:15  18.0   4.8  97.0  791.8   7.9 
2011-07-28 21:45  36.0   4.9  96.5  791.9   7.5 
2011-07-28 22:15  21.0   4.9  99.0  791.9   7.5 
2011-07-28 22:45  18.0   4.8  99.0  792.0   7.6 
2011-07-28 23:15  14.0   5.7  98.9  791.9   7.3 
2011-07-28 23:45  10.0   5.0  87.7  791.7   7.1 
2011-07-29 00:15 359.0   4.2  93.4  791.8   7.2 
2011-07-29 00:45   5.0   4.2  98.8  791.7   7.2 
2011-07-29 01:15  11.0   4.1  99.0  791.6   7.2 
2011-07-29 01:45  18.0   5.4  99.0  791.6   7.3 
2011-07-29 02:15  26.0   5.2  99.0  791.6   7.3 
2011-07-29 02:45 358.0   4.3  99.0  791.2   7.0 
2011-07-29 03:15  17.0   5.5  99.0  791.1   7.2 
2011-07-29 03:45  23.0   7.3  99.0  790.9   7.1 
2011-07-29 04:15  24.0   7.7  99.0  791.0   6.9 
2011-07-29 04:45  23.0   6.5  98.6  791.2   6.6 
2011-07-29 05:15  21.0   5.6  99.0  791.4   6.8 
2011-07-29 05:45  22.0   5.6  99.0  791.4   7.0 
2011-07-29 06:15  24.0   6.1  97.3  791.3   7.0 
2011-07-29 06:45  21.0   5.8  96.0  791.2   7.0 
2011-07-29 07:15  16.0   5.0  95.8  791.3   7.2 
2011-07-29 07:45  15.0   4.6  94.7  791.4   8.0 
2011-07-29 08:15  23.0   4.1  88.5  791.4   8.5 
2011-07-29 08:45  17.0   3.4  92.6  791.5   9.2 
2011-07-29 09:15   7.0   2.6  85.8  791.6   9.7 
2011-07-29 09:45  13.0   2.8  89.4  791.7   9.8 
2011-07-29 10:15  24.0   3.3  90.2  791.6  10.2 
2011-07-29 10:45  15.0   2.5  88.8  791.6  10.4 
2011-07-29 11:15 218.0   4.8  87.7  791.8   9.5 
2011-07-29 11:45 242.0   7.7  92.7  791.9   6.7 
2011-07-29 12:15 264.0   6.0  86.6  792.2   6.7 
2011-07-29 12:45 262.0   6.6  89.0  792.2   6.8 
2011-07-29 13:15 272.0   3.8  86.9  792.2   7.5 
2011-07-29 13:45 248.0   4.6  91.6  792.5   8.2 
2011-07-29 14:15 249.0   3.4  90.3  792.2   8.1 
2011-07-29 14:45 260.0   4.6  88.2  792.1   8.8 
2011-07-29 15:15 240.0   5.6  95.6  791.8   9.1 
2011-07-29 15:45 256.0   5.2  94.3  791.7   8.9 
2011-07-29 16:15 278.0   4.7  91.2  791.8   9.5 
2011-07-29 16:45 321.0   3.7  89.1  791.8  10.0 
2011-07-29 17:15 317.0   4.6  81.4  791.7  10.3 
2011-07-29 17:45 303.0   5.1  82.0  791.5  10.1 
2011-07-29 18:15 295.0   5.9  85.0  791.4   9.5 
2011-07-29 18:45 291.0   5.7  84.9  791.5   9.1 
2011-07-29 19:15 290.0   5.8  78.7  791.5   8.7 
2011-07-29 19:45 273.0   5.0  82.8  791.5   8.4 
2011-07-29 20:15 293.0   6.2  73.4  791.5   8.6 
2011-07-29 20:45 295.0   6.6  70.6  791.7   8.7 
2011-07-29 21:15 326.0   5.9  73.3  791.9   8.7 
2011-07-29 21:45 348.0   4.4  73.3  792.1   8.7 
2011-07-29 22:15 329.0   4.6  76.0  792.1   8.7 
2011-07-29 22:45 318.0   4.4  66.9  792.1   8.6 
2011-07-29 23:15 351.0   2.0  67.7  792.2   8.5 
2011-07-29 23:45 300.0   2.7  67.8  792.2   8.5 
2011-07-30 00:15 322.0   3.5  65.6  792.0   8.6 
2011-07-30 00:45 270.0   3.2  68.4  791.9   8.5 
2011-07-30 01:15 332.0   2.8  67.6  791.7   8.6 
2011-07-30 01:45  25.0   2.9  68.9  791.5   8.4 
2011-07-30 02:15  24.0   2.9  70.3  791.4   8.2 
2011-07-30 02:45 351.0   2.2  72.4  791.2   8.1 
2011-07-30 03:15 208.0   1.1  69.9  791.1   8.1 
2011-07-30 03:45 160.0   1.1  68.6  790.9   8.2 
2011-07-30 04:15 158.0   2.2  67.1  790.8   8.3 
2011-07-30 04:45 183.0   2.8  64.8  790.8   8.3 
2011-07-30 05:15 176.0   2.8  65.5  790.8   8.4 
2011-07-30 05:45 196.0   2.9  63.1  790.8   8.3 
2011-07-30 06:15 204.0   3.9  60.3  790.7   8.4 
2011-07-30 06:45 220.0   2.5  61.4  790.8   8.6 
2011-07-30 07:15 225.0   2.5  65.0  790.8   8.7 
2011-07-30 07:45 233.0   2.1  66.5  790.9   8.9 
2011-07-30 08:15 280.0   2.4  63.1  790.8   9.4 
2011-07-30 08:45 282.0   1.5  66.8  790.9  10.0 
2011-07-30 09:15 219.0   3.2  64.6  790.9  10.4 
2011-07-30 09:45 208.0   2.8  67.2  791.0  10.7 
2011-07-30 10:15 209.0   3.2  68.4  791.0  11.1 
2011-07-30 10:45 219.0   3.5  76.1  791.0  11.0 
2011-07-30 11:15 208.0   3.8  77.4  791.0  11.6 
2011-07-30 11:45 229.0   4.5  82.3  791.0  11.6 
