C01 TITLE: 30-minute meteorological data 
C02 FILE NAME: cmn644n00.isac.xx.xx.met.nl.ev2013.dat 
C03 DATA FORMAT: Version 1.1
C04 TOTAL LINES: 17552
C05 HEADER LINES: 32
C06 DATA VERSION: 201501
C07 STATION NAME: Monte Cimone
C08 STATION CATEGORY: Global
C09
C10 COUNTRY/TERRITORY: Italy
C11 CONTRIBUTOR: ISAC
C12 LATITUDE: 44.18
C13 LONGITUDE: 10.70
C14 ALTITUDE: 2165
C15
C16
C17
C18 PARAMETER: WD WS RH AP AT UVB RAD
2013-06-17 02:45 275.0   6.4  64.2  797.0  12.6    -0.005    -0.043  
2013-06-17 03:15 272.0   6.5  63.8  796.9  12.6    -0.005     0.050  
2013-06-17 03:45 271.0   7.2  64.9  796.9  12.6    -0.005     0.000  
2013-06-17 04:15 274.0   6.3  62.2  797.0  12.6    -0.007    -0.003  
2013-06-17 04:45 283.0   5.1  60.6  797.1  12.5     0.005     8.255  
2013-06-17 05:15 285.0   5.0  60.9  797.1  12.9     0.026    64.108  
2013-06-17 05:45 283.0   4.6  61.5  797.1  13.2     0.085   139.723  
2013-06-17 06:15 268.0   5.8  61.6  797.1  13.4     0.171   227.272  
2013-06-17 06:45 253.0   5.9  66.4  797.3  13.4     0.303   321.239  
2013-06-17 07:15 254.0   6.5  66.7  797.3  13.5     0.481   416.197  
2013-06-17 07:45 244.0   4.8  65.9  797.5  13.8     0.688   509.573  
2013-06-17 08:15 252.0   5.3  65.6  797.6  14.2     0.918   598.909  
2013-06-17 08:45 253.0   5.2  63.4  797.6  14.6     1.161   680.632  
2013-06-17 09:15 243.0   3.4  61.7  797.7  15.1     1.397   756.055  
2013-06-17 09:45 244.0   2.5  61.4  797.7  15.5     1.631   823.450  
2013-06-17 10:15 241.0   2.3  61.3  797.8  16.0     1.856   880.040  
2013-06-17 10:45 245.0   2.0  59.7  797.9  16.4     2.040   916.747  
2013-06-17 11:15 237.0   2.2  59.6  798.0  16.7     2.186   957.060  
2013-06-17 11:45 245.0   2.1  59.6  798.1  17.0     2.286   977.889  
2013-06-17 12:15 239.0   2.3  58.4  798.1  17.3     2.322   984.511  
2013-06-17 12:45 216.0   2.1  56.8  798.0  17.8     2.337   981.092  
2013-06-17 13:15 246.0   1.1  59.1  798.1  18.5     2.322   997.012  
2013-06-17 13:45 320.0   1.4  59.9  798.0  19.1     2.194   968.269  
2013-06-17 14:15 240.0   1.4  56.2  798.0  18.8     1.992   903.914  
2013-06-17 14:45 306.0   2.3  57.6  797.9  18.8     1.808   874.769  
2013-06-17 15:15 294.0   1.8  53.4  797.8  19.0     1.552   784.893  
2013-06-17 15:45 237.0   2.0  48.2  797.6  18.9     1.293   713.697  
2013-06-17 16:15 251.0   1.9  50.5  797.5  18.6     1.016   639.038  
2013-06-17 16:45 292.0   1.9  58.3  797.5  18.3     0.758   528.615  
2013-06-17 17:15 261.0   1.8  64.3  797.4  18.1     0.495   362.012  
2013-06-17 17:45 295.0   2.5  70.4  797.4  17.7     0.355   337.266  
2013-06-17 18:15 284.0   2.0  73.8  797.4  17.1     0.199   148.047  
2013-06-17 18:45 254.0   3.1  81.0  797.4  16.2     0.096    40.561  
2013-06-17 19:15 247.0   4.4  78.8  797.5  15.3     0.036    18.945  
2013-06-17 19:45 248.0   4.0  70.0  797.6  15.0     0.008     3.459  
2013-06-17 20:15 250.0   5.4  63.5  797.6  14.7    -0.004     0.002  
2013-06-17 20:45 262.0   5.8  53.9  797.8  14.7    -0.005     0.009  
2013-06-17 21:15 283.0   4.9  49.3  798.0  14.9    -0.005    -0.032  
2013-06-17 21:45 290.0   5.8  45.9  798.1  15.1    -0.005     0.008  
2013-06-17 22:15 292.0   6.3  42.4  798.2  15.4    -0.005    -0.039  
2013-06-17 22:45 302.0   6.9  40.4  798.3  15.5    -0.013    -0.030  
2013-06-17 23:15 314.0   6.1  46.4  798.2  15.5    -0.015     0.020  
2013-06-17 23:45 319.0   5.3  45.9  798.1  15.3    -0.013     0.010  
2013-06-18 00:15 315.0   4.8  49.7  798.0  15.2     0.005     0.043  
2013-06-18 00:45 318.0   4.7  45.6  798.0  15.2     0.002     0.029  
2013-06-18 01:15 326.0   4.3  46.6  797.9  15.2     0.005     0.026  
2013-06-18 01:45 331.0   3.2  48.4  797.8  15.1     0.006    -0.001  
2013-06-18 02:15 326.0   2.9  46.1  797.5  15.1     0.003     0.003  
2013-06-18 02:45 317.0   3.6  42.4  797.3  15.0     0.004     0.062  
2013-06-18 03:15 310.0   3.4  42.3  797.2  15.1     0.003     0.003  
2013-06-18 03:45 333.0   2.3  42.6  797.1  15.1     0.001     0.064  
2013-06-18 04:15   1.0   1.8  45.7  797.2  14.9     0.001     0.032  
2013-06-18 04:45   4.0   1.5  49.0  797.1  14.7     0.013     5.254  
2013-06-18 05:15  23.0   1.0  52.8  797.2  14.5     0.043    58.190  
2013-06-18 05:45  12.0   0.8  54.5  797.2  14.5     0.103   134.651  
2013-06-18 06:15 349.0   0.9  52.4  797.3  14.8     0.203   217.311  
2013-06-18 06:45 342.0   1.0  55.4  797.2  15.2     0.341   322.609  
2013-06-18 07:15  10.0   1.3  58.8  797.3  15.8     0.511   422.266  
2013-06-18 07:45  29.0   1.5  64.5  797.4  16.4     0.715   517.509  
2013-06-18 08:15 200.0   1.4  68.3  797.5  16.9     0.952   605.049  
2013-06-18 08:45 190.0   1.9  67.7  797.6  17.0     1.198   690.992  
2013-06-18 09:15 208.0   3.2  62.9  797.6  17.0     1.430   743.639  
2013-06-18 09:45 209.0   2.9  66.1  797.6  17.3     1.243   507.571  
2013-06-18 10:15 244.0   2.2  68.9  797.8  17.1     1.712   784.169  
2013-06-18 10:45 186.0   3.0  68.4  797.9  17.6     1.695   755.832  
2013-06-18 11:15 121.0   2.1  71.4  797.9  18.1     1.468   639.488  
2013-06-18 11:45  80.0   2.4  74.6  797.9  18.3     0.754   311.175  
2013-06-18 12:15 109.0   3.1  78.9  797.7  18.2     0.653   306.087  
2013-06-18 12:45 103.0   3.7  79.3  797.6  18.2     0.898   427.615  
2013-06-18 13:15  99.0   4.6  81.2  797.5  17.9     0.175    59.455  
2013-06-18 13:45 105.0   2.5  85.3  797.8  17.3     0.119    36.661  
2013-06-18 14:15 145.0   2.4  82.6  797.8  16.8     0.279   101.558  
2013-06-18 14:45 154.0   3.2  80.2  797.7  16.4     0.339   135.326  
2013-06-18 15:15 163.0   2.7  78.0  797.6  16.1     0.621   288.025  
2013-06-18 15:45 179.0   3.6  77.1  797.5  16.5     1.226   707.287  
2013-06-18 16:15 187.0   4.5  72.9  797.4  17.0     1.035   654.717  
2013-06-18 16:45 185.0   4.6  74.1  797.3  17.1     0.643   385.793  
2013-06-18 17:15 186.0   2.7  77.9  797.2  16.9     0.361   262.180  
2013-06-18 17:45 201.0   2.0  81.2  797.3  16.8     0.304   335.928  
2013-06-18 18:15 217.0   1.2  80.8  797.3  16.8     0.201   190.527  
2013-06-18 18:45 196.0   2.2  84.7  797.5  16.8     0.098   102.657  
2013-06-18 19:15 192.0   2.9  83.9  797.4  16.3     0.044    18.826  
2013-06-18 19:45 193.0   2.4  86.9  797.4  15.9     0.013     3.099  
2013-06-18 20:15 195.0   2.9  85.6  797.5  15.5     0.004    -0.055  
2013-06-18 20:45 184.0   4.5  81.7  797.6  15.2    -0.001    -0.041  
2013-06-18 21:15 171.0   4.6  70.3  797.7  15.0     0.006    -0.001  
2013-06-18 21:45 155.0   4.9  74.1  797.9  15.2    -0.004     0.005  
2013-06-18 22:15 147.0   3.9  79.4  798.0  15.1    -0.004    -0.016  
2013-06-18 22:45 150.0   3.7  70.9  798.0  15.2    -0.004     0.009  
2013-06-18 23:15 149.0   4.8  77.0  797.9  15.2    -0.003     0.003  
2013-06-18 23:45 153.0   4.8  82.3  797.8  15.0    -0.004    -0.069  
2013-06-19 00:15 147.0   4.9  81.9  797.8  14.8    -0.014     0.013  
2013-06-19 00:45 146.0   4.7  86.7  797.8  14.7    -0.015    -0.020  
2013-06-19 01:15 133.0   4.3  85.8  797.7  14.6    -0.013     0.057  
2013-06-19 01:45 140.0   4.4  85.6  797.6  14.5    -0.011     0.006  
2013-06-19 02:15 144.0   4.1  86.6  797.5  14.4    -0.010     0.005  
2013-06-19 02:45 152.0   3.8  85.3  797.3  14.3    -0.010    -0.024  
2013-06-19 03:15 150.0   4.0  85.7  797.1  14.2    -0.010     0.043  
2013-06-19 03:45 153.0   5.4  85.9  797.0  14.1    -0.010     0.004  
2013-06-19 04:15 155.0   7.4  85.3  796.9  13.9    -0.010     0.011  
2013-06-19 04:45 156.0   6.1  86.6  797.0  13.9     0.003     5.400  
2013-06-19 05:15 156.0   7.0  85.4  797.1  13.8     0.033    62.676  
2013-06-19 05:45 154.0   7.4  79.2  797.1  14.0     0.093   144.072  
2013-06-19 06:15 153.0   6.5  67.9  797.2  14.3     0.193   231.393  
2013-06-19 06:45 160.0   5.7  62.2  797.3  14.5     0.334   327.868  
2013-06-19 07:15 173.0   5.7  64.8  797.4  14.5     0.509   420.673  
2013-06-19 07:45 175.0   4.3  64.4  797.5  14.7     0.724   518.544  
2013-06-19 08:15 194.0   3.9  65.1  797.6  15.0     0.971   611.590  
2013-06-19 08:45 201.0   3.1  62.4  797.7  15.1     1.226   695.574  
2013-06-19 09:15 205.0   2.2  66.7  797.6  15.4     1.352   668.211  
2013-06-19 09:45 205.0   2.8  65.7  797.7  15.7     1.552   700.882  
2013-06-19 10:15 207.0   3.0  66.0  797.7  15.9     1.387   529.358  
2013-06-19 10:45 222.0   3.1  67.5  797.8  16.0     1.903   794.788  
2013-06-19 11:15 222.0   3.3  61.8  797.8  16.4     2.313   986.060  
2013-06-19 11:45 212.0   4.6  59.3  797.8  16.7     2.387   992.705  
2013-06-19 12:15 211.0   5.0  57.2  797.9  16.8     2.427   998.177  
2013-06-19 12:45 218.0   4.3  62.0  797.9  17.1     2.401   997.790  
2013-06-19 13:15 221.0   4.5  59.9  797.7  16.9     2.316   968.835  
2013-06-19 13:45 220.0   3.8  57.8  797.6  17.1     2.206   943.848  
2013-06-19 14:15 213.0   4.2  53.0  797.6  17.3     2.032   900.312  
2013-06-19 14:45 212.0   4.3  57.6  797.5  17.5     1.803   840.875  
2013-06-19 15:15 231.0   2.9  62.4  797.5  17.6     1.576   785.487  
2013-06-19 15:45 225.0   3.3  60.5  797.3  17.5     1.309   701.960  
2013-06-19 16:15 233.0   3.2  56.8  797.2  17.1     1.051   617.628  
2013-06-19 16:45 211.0   5.0  54.6  797.1  16.8     0.811   532.375  
2013-06-19 17:15 224.0   3.7  50.8  797.0  16.4     0.586   441.924  
2013-06-19 17:45 243.0   2.0  58.6  797.0  16.2     0.389   344.403  
2013-06-19 18:15 242.0   1.7  61.0  797.1  15.7     0.220   150.839  
2013-06-19 18:45 229.0   3.7  58.6  797.1  14.9     0.120    23.881  
2013-06-19 19:15 224.0   4.5  47.7  797.2  14.2     0.062     7.422  
2013-06-19 19:45 216.0   5.1  35.3  797.2  14.1     0.027     1.494  
2013-06-19 20:15 220.0   5.7  41.8  797.2  13.7     0.018     0.032  
2013-06-19 20:45 211.0   6.0  41.2  797.3  13.6     0.012    -0.042  
2013-06-19 21:15 212.0   4.9  47.1  797.4  13.5     0.010    -0.022  
2013-06-19 21:45 213.0   5.5  48.9  797.4  13.4     0.010    -0.022  
2013-06-19 22:15 211.0   5.2  49.5  797.3  13.2     0.010     0.014  
2013-06-19 22:45 214.0   6.4  49.0  797.1  13.1     0.015     0.006  
2013-06-19 23:15 220.0   7.1  51.4  797.1  12.9     0.018     0.010  
2013-06-19 23:45 223.0   6.9  51.3  797.0  12.8     0.011    -0.003  
2013-06-20 00:15 227.0   6.1  55.2  796.9  12.7    -0.009    -0.034  
2013-06-20 00:45 214.0   9.0  58.2  796.8  12.5    -0.008    -0.034  
2013-06-20 01:15 216.0   9.7  49.5  796.7  12.6    -0.011    -0.002  
2013-06-20 01:45 219.0   9.8  50.3  796.7  12.9    -0.018    -0.009  
2013-06-20 02:15 214.0  10.2  54.2  796.6  12.9    -0.018     0.013  
2013-06-20 02:45 211.0   9.9  57.4  796.5  12.7    -0.018    -0.039  
2013-06-20 03:15 214.0   9.5  61.7  796.4  12.7    -0.009    -0.008  
2013-06-20 03:45 218.0   9.9  60.9  796.3  12.5    -0.008    -0.010  
2013-06-20 04:15 225.0   8.4  61.2  796.3  12.4    -0.008    -0.027  
2013-06-20 04:45 226.0   7.9  47.6  796.2  12.4    -0.005     9.544  
2013-06-20 05:15 227.0   7.8  41.3  796.1  12.8     0.025    64.447  
2013-06-20 05:45 230.0   7.2  47.4  796.1  12.8     0.086   134.037  
2013-06-20 06:15 226.0   8.1  49.6  795.9  13.0     0.183   223.467  
2013-06-20 06:45 225.0   7.3  48.9  796.0  13.3     0.310   311.518  
2013-06-20 07:15 219.0   7.0  51.0  796.1  13.5     0.492   413.680  
2013-06-20 07:45 223.0   6.9  52.1  796.2  13.7     0.712   513.119  
2013-06-20 08:15 223.0   6.3  54.5  796.4  14.0     0.957   606.955  
2013-06-20 08:45 228.0   5.5  55.8  796.3  14.3     1.207   689.722  
2013-06-20 09:15 237.0   5.2  56.8  796.3  14.5     1.456   765.046  
2013-06-20 09:45 232.0   5.7  59.6  796.4  14.9     1.690   828.803  
2013-06-20 10:15 237.0   5.4  56.0  796.4  15.1     1.895   879.704  
2013-06-20 10:45 226.0   7.9  55.2  796.2  15.2     2.074   920.641  
2013-06-20 11:15 228.0   6.9  57.9  796.3  15.3     2.213   955.269  
2013-06-20 11:45 225.0   8.8  60.0  796.0  15.2     2.306   977.798  
2013-06-20 12:15 222.0   9.1  58.8  795.8  15.3     2.333   985.078  
2013-06-20 12:45 225.0   9.9  56.9  795.6  15.2     2.302   977.938  
2013-06-20 13:15 228.0   9.6  54.9  795.7  15.2     2.221   959.689  
2013-06-20 13:45 226.0   9.3  59.5  795.7  15.2     2.093   929.814  
2013-06-20 14:15 232.0   6.6  62.7  795.7  15.1     1.932   887.255  
2013-06-20 14:45 236.0   5.8  68.0  795.7  15.2     1.735   836.805  
2013-06-20 15:15 228.0   9.0  72.6  795.5  14.8     1.487   762.719  
2013-06-20 15:45 224.0  10.3  72.1  795.4  14.4     1.237   690.751  
2013-06-20 16:15 223.0  11.0  69.4  795.2  14.0     0.987   604.372  
2013-06-20 16:45 223.0  10.7  75.2  795.2  13.6     0.745   511.977  
2013-06-20 17:15 220.0  11.2  78.2  795.0  13.2     0.517   410.165  
2013-06-20 17:45 217.0  10.9  79.5  794.9  12.7     0.342   310.933  
2013-06-20 18:15 214.0  10.0  77.7  794.9  12.1     0.203   156.921  
2013-06-20 18:45 212.0  10.1  71.6  794.7  11.5     0.112    51.091  
2013-06-20 19:15 212.0  11.4  64.1  794.4  11.0     0.052    23.790  
2013-06-20 19:45 213.0  11.3  68.1  794.2  10.6     0.014     6.755  
2013-06-20 20:15 216.0  11.8  73.9  794.3  10.1     0.002     0.103  
2013-06-20 20:45 215.0  11.3  77.7  794.2   9.6     0.004     0.077  
2013-06-20 21:15 223.0  11.3  80.4  794.1   9.1     0.002     0.024  
2013-06-20 21:45 229.0  10.2  81.2  794.3   8.9     0.006     0.011  
2013-06-20 22:15 226.0  10.9  82.7  794.2   8.7     0.011     0.005  
2013-06-20 22:45 228.0  11.2  85.0  794.1   8.6     0.011    -0.007  
2013-06-20 23:15 233.0   7.6  85.3  794.1   8.5     0.011     0.014  
2013-06-20 23:45 237.0   7.0  89.8  794.2   8.1     0.006     0.054  
2013-06-21 00:15 237.0   6.4  96.0  794.1   8.2     0.012    -0.035  
2013-06-21 00:45 233.0   5.8  98.9  794.1   8.7     0.007     0.062  
2013-06-21 01:15 236.0   5.8  99.0  793.9   8.9    -0.020     0.634  
2013-06-21 01:45 234.0   6.4  99.0  793.5   8.9    -0.014     1.955  
2013-06-21 02:15 230.0   8.1  99.0  793.1   8.8    -0.003     3.281  
2013-06-21 02:45 233.0   7.3  99.0  792.8   8.7    -0.006     2.394  
2013-06-21 03:15 240.0   6.4  99.0  792.7   8.4    -0.006     2.617  
2013-06-21 03:45 242.0   5.5  99.0  792.9   8.2    -0.006     1.114  
2013-06-21 04:15 241.0   4.8  99.0  792.9   8.0    -0.005     1.175  
2013-06-21 04:45 244.0   4.9  99.0  792.9   7.9     0.008     5.057  
2013-06-21 05:15 246.0   4.5  99.0  792.9   7.9     0.032    21.041  
2013-06-21 05:45 244.0   4.3  99.0  793.0   7.4     0.094   109.522  
2013-06-21 06:15 236.0   4.0  83.4  793.2   7.3     0.194   235.077  
2013-06-21 06:45 245.0   3.2  59.3  793.4   7.4     0.329   332.013  
2013-06-21 07:15 245.0   2.6  47.0  793.6   7.9     0.501   428.565  
2013-06-21 07:45 252.0   2.4  44.8  793.8   8.4     0.708   522.006  
2013-06-21 08:15 243.0   2.1  44.1  793.9   8.7     0.935   610.496  
2013-06-21 08:45 240.0   2.2  43.1  794.0   9.3     1.174   694.002  
2013-06-21 09:15 243.0   1.8  44.4  794.0   9.9     1.420   768.585  
2013-06-21 09:45 204.0   1.8  48.2  794.2  10.3     1.669   835.157  
2013-06-21 10:15 202.0   2.1  48.4  794.3  11.2     1.901   893.794  
2013-06-21 10:45 137.0   1.7  54.4  794.3  12.3     2.089   938.367  
2013-06-21 11:15 190.0   2.0  52.2  794.2  13.4     2.251   975.167  
2013-06-21 11:45 162.0   2.2  53.4  794.3  13.7     2.339   994.393  
2013-06-21 12:15 195.0   1.7  58.7  794.3  14.4     2.430  1036.607  
2013-06-21 12:45 206.0   1.8  63.7  794.2  14.8     2.509  1120.909  
2013-06-21 13:15 232.0   2.6  65.2  794.1  14.3     2.227   996.282  
2013-06-21 13:45 231.0   3.1  67.4  794.1  13.6     2.060   924.156  
2013-06-21 14:15 243.0   2.5  70.0  794.2  13.7     1.640   751.182  
2013-06-21 14:45 233.0   3.1  70.6  794.2  13.4     1.445   681.831  
2013-06-21 15:15 228.0   3.5  65.8  794.3  13.1     1.545   796.681  
2013-06-21 15:45 242.0   2.8  64.9  794.2  12.9     1.289   703.983  
2013-06-21 16:15 243.0   2.1  70.1  794.3  12.2     1.030   622.216  
2013-06-21 16:45 246.0   1.9  70.0  794.2  12.1     0.801   532.513  
2013-06-21 17:15 241.0   1.9  69.2  794.2  11.9     0.587   440.056  
2013-06-21 17:45 240.0   2.0  65.3  794.1  11.5     0.396   344.020  
2013-06-21 18:15 247.0   1.6  64.5  794.2  11.0     0.208   154.441  
2013-06-21 18:45 238.0   2.4  58.8  794.3  10.3     0.104    24.199  
2013-06-21 19:15 234.0   3.2  56.7  794.3   9.6     0.051     9.261  
2013-06-21 19:45 233.0   4.4  56.9  794.3   9.1     0.010     3.328  
2013-06-21 20:15 234.0   4.4  59.7  794.4   8.9    -0.009     0.064  
2013-06-21 20:45 226.0   5.5  59.3  794.6   8.7    -0.009    -0.060  
2013-06-21 21:15 225.0   9.5  64.5  794.6   8.4    -0.014    -0.065  
2013-06-21 21:45 222.0  10.7  68.8  794.7   8.1    -0.016    -0.078  
2013-06-21 22:15 223.0  10.9  66.9  794.8   8.0    -0.012    -0.018  
2013-06-21 22:45 220.0  10.9  70.7  794.8   7.9    -0.007    -0.018  
2013-06-21 23:15 224.0   7.8  68.3  794.8   7.8    -0.007    -0.002  
2013-06-21 23:45 214.0   8.9  64.1  794.7   7.9    -0.012    -0.015  
2013-06-22 00:15 226.0   6.4  67.8  794.6   8.0     0.006    -0.070  
2013-06-22 00:45 230.0   4.4  72.9  794.4   7.9     0.004     0.001  
2013-06-22 01:15 223.0   7.0  80.6  794.2   7.7    -0.007     0.004  
2013-06-22 01:45 222.0   8.7  83.3  794.1   7.6    -0.005     0.010  
2013-06-22 02:15 220.0   8.2  88.9  794.0   7.5    -0.001    -0.068  
2013-06-22 02:45 220.0   8.1  88.2  793.8   7.4     0.011    -0.008  
2013-06-22 03:15 218.0   7.9  79.0  793.5   7.2     0.007    -0.104  
2013-06-22 03:45 228.0   4.2  65.4  793.5   7.6    -0.005     0.046  
2013-06-22 04:15 281.0   3.4  66.7  793.5   7.7    -0.014    -0.006  
2013-06-22 04:45 232.0   6.9  68.2  793.4   6.7     0.004     9.562  
2013-06-22 05:15 243.0   4.9  68.3  793.4   6.4     0.040    66.494  
2013-06-22 05:45 254.0   4.3  72.4  793.4   6.8     0.093   151.939  
2013-06-22 06:15 237.0   3.9  80.6  793.5   6.7     0.186   256.851  
2013-06-22 06:45 240.0   3.1  86.6  793.7   6.8     0.316   355.442  
2013-06-22 07:15 247.0   2.8  84.4  793.9   7.0     0.465   434.354  
2013-06-22 07:45 249.0   3.4  83.6  794.1   7.5     0.649   527.967  
2013-06-22 08:15 246.0   2.0  82.9  794.0   8.0     0.860   611.214  
2013-06-22 08:45 242.0   2.0  83.1  794.2   8.4     1.091   695.734  
2013-06-22 09:15 233.0   2.1  82.2  794.1   8.9     1.329   774.332  
2013-06-22 09:45 233.0   1.9  80.3  794.2   9.5     1.549   847.142  
2013-06-22 10:15 227.0   3.0  78.2  794.3  10.1     1.700   874.352  
2013-06-22 10:45 241.0   2.6  74.8  794.3  10.6     1.952   940.510  
2013-06-22 11:15 243.0   2.6  77.9  794.3  10.4     1.528   723.255  
2013-06-22 11:45 249.0   2.5  82.3  794.4  10.1     0.948   421.403  
2013-06-22 12:15 249.0   2.4  80.9  794.4   9.8     1.209   520.300  
2013-06-22 12:45 238.0   2.5  79.0  794.4  10.3     1.592   721.029  
2013-06-22 13:15 240.0   2.4  78.0  794.2  10.6     1.811   814.110  
2013-06-22 13:45 235.0   2.7  79.3  794.0  11.0     1.551   733.330  
2013-06-22 14:15 246.0   2.7  80.0  794.1  10.8     0.984   478.776  
2013-06-22 14:45 236.0   2.9  81.0  793.9  10.9     1.285   690.467  
2013-06-22 15:15 238.0   2.7  80.1  793.9  11.0     0.895   450.753  
2013-06-22 15:45 241.0   3.5  86.8  793.7  10.5     0.739   410.006  
2013-06-22 16:15 240.0   3.6  91.0  793.8  10.2     0.581   377.557  
2013-06-22 16:45 238.0   4.2  91.2  793.7   9.9     0.537   381.957  
2013-06-22 17:15 238.0   5.6  92.7  793.5   9.4     0.441   335.584  
2013-06-22 17:45 234.0   5.6  92.8  793.4   9.4     0.335   315.850  
2013-06-22 18:15 241.0   4.2  88.0  793.5   9.1     0.210   166.079  
2013-06-22 18:45 235.0   6.6  90.1  793.4   8.6     0.118    28.572  
2013-06-22 19:15 237.0   8.2  90.6  793.5   8.1     0.053    13.454  
2013-06-22 19:45 240.0   8.8  90.3  793.6   7.7     0.017     5.984  
2013-06-22 20:15 247.0   7.6  84.4  793.8   7.3     0.006     0.452  
2013-06-22 20:45 253.0   7.6  77.2  794.1   7.2     0.005     0.056  
2013-06-22 21:15 256.0   7.4  74.1  794.3   7.3     0.000     0.017  
2013-06-22 21:45 258.0   7.4  73.2  794.3   7.2    -0.005    -0.023  
2013-06-22 22:15 259.0   7.2  71.6  794.4   7.3    -0.002     0.053  
2013-06-22 22:45 250.0   6.1  70.2  794.4   7.4    -0.005     0.011  
2013-06-22 23:15 240.0   6.2  68.9  794.4   7.5    -0.005    -0.002  
2013-06-22 23:45 246.0   5.7  68.4  794.3   7.7    -0.005     0.075  
2013-06-23 00:15 243.0   6.2  68.2  794.1   7.7    -0.006    -0.056  
2013-06-23 00:45 256.0   7.7  69.8  793.8   7.6     0.003    -0.035  
2013-06-23 01:15 256.0   7.9  72.8  793.6   7.3    -0.005    -0.045  
2013-06-23 01:45 269.0   8.0  73.4  793.5   7.2    -0.006    -0.061  
2013-06-23 02:15 281.0   6.5  72.7  793.5   7.4    -0.001     0.000  
2013-06-23 02:45 289.0   6.5  72.2  793.3   7.5    -0.005    -0.070  
2013-06-23 03:15 297.0   7.2  74.4  793.2   7.6    -0.006    -0.005  
2013-06-23 03:45 305.0   7.0  68.9  793.1   8.3    -0.005    -0.009  
2013-06-23 04:15 281.0   5.9  81.0  793.0   8.3    -0.006     0.114  
2013-06-23 04:45 259.0   7.6  98.4  792.9   7.7    -0.010    31.807  
2013-06-23 05:15 261.0   8.6  99.0  792.8   7.6     0.025    91.127  
2013-06-23 05:45 266.0   8.0  98.6  792.8   7.4     0.096   148.373  
2013-06-23 06:15 258.0   7.6  97.6  792.9   7.5     0.194   234.546  
2013-06-23 06:45 254.0   6.7  94.0  793.0   7.7     0.331   328.579  
2013-06-23 07:15 247.0   5.3  89.2  793.0   8.2     0.501   421.773  
2013-06-23 07:45 236.0   5.6  84.4  793.1   8.7     0.701   513.094  
2013-06-23 08:15 232.0   4.8  84.6  793.1   9.1     0.940   600.363  
2013-06-23 08:45 242.0   4.0  86.5  793.1   9.3     1.189   680.134  
2013-06-23 09:15 239.0   3.5  89.0  793.2   9.7     1.443   755.343  
2013-06-23 09:45 248.0   1.8  90.3  793.3  10.1     1.347   608.899  
2013-06-23 10:15 154.0   1.3  89.3  793.3  10.8     1.100   447.609  
2013-06-23 10:45 171.0   1.8  88.1  793.2  11.3     0.911   393.650  
2013-06-23 11:15 230.0   1.7  90.1  793.2  11.4     1.453   671.714  
2013-06-23 11:45 247.0   1.5  91.7  793.1  11.3     0.898   376.774  
2013-06-23 12:15 230.0   2.7  94.0  792.9  11.1     1.224   556.370  
2013-06-23 12:45 240.0   3.4  94.6  792.8  11.0     0.958   420.564  
2013-06-23 13:15 233.0   4.4  95.9  792.8  10.7     1.573   676.862  
2013-06-23 13:45 241.0   3.6  95.0  792.7  10.6     1.267   526.628  
2013-06-23 14:15 240.0   3.1  90.0  792.6  11.1     1.651   760.052  
2013-06-23 14:45 249.0   3.3  83.9  792.4  11.4     1.507   694.872  
2013-06-23 15:15 241.0   4.5  76.8  792.2  11.3     1.502   776.730  
2013-06-23 15:45 230.0   7.7  72.2  791.9  10.6     1.255   701.014  
2013-06-23 16:15 227.0   6.9  65.9  791.7  10.5     1.018   611.723  
2013-06-23 16:45 237.0   6.0  62.3  791.3  10.2     0.788   524.734  
2013-06-23 17:15 233.0   6.9  69.0  791.1   9.6     0.570   434.010  
2013-06-23 17:45 239.0   6.9  79.7  790.9   9.2     0.385   344.678  
2013-06-23 18:15 228.0   9.1  87.3  790.8   8.7     0.221   158.713  
2013-06-23 18:45 225.0  10.5  95.4  790.7   7.8     0.118    47.199  
2013-06-23 19:15 224.0  12.3  85.4  790.7   8.0     0.057    10.996  
2013-06-23 19:45 224.0  11.3  88.4  790.4   7.8     0.022     4.874  
2013-06-23 20:15 222.0  13.7  95.6  790.3   7.1     0.006     0.244  
2013-06-23 20:45 229.0  10.7  98.8  790.1   6.8     0.004     0.350  
2013-06-23 21:15 239.0   7.1  85.3  790.2   6.3     0.006     0.053  
2013-06-23 21:45 242.0   4.8  64.6  790.3   5.9     0.013    -0.060  
2013-06-23 22:15 239.0   7.6  51.3  790.1   6.5     0.009    -0.094  
2013-06-23 22:45 228.0  12.7  67.2  789.7   6.7     0.003    -0.054  
2013-06-23 23:15 231.0   6.5  94.0  789.6   6.0     0.004     0.015  
2013-06-23 23:45 236.0   6.4  99.0  789.5   5.8    -0.001     0.089  
2013-06-24 00:15 228.0   9.0  98.6  789.2   5.6    -0.005    -0.039  
2013-06-24 00:45 234.0   7.0  99.0  789.2   5.4    -0.004    -0.045  
2013-06-24 01:15 233.0   7.1  99.0  788.9   5.0    -0.004    -0.072  
2013-06-24 01:45 237.0   8.1  99.0  788.7   4.7    -0.009     0.063  
2013-06-24 02:15 228.0  10.5  99.0  788.5   4.5    -0.012     0.573  
2013-06-24 02:45 225.0   9.0  99.0  788.4   4.3    -0.012     0.971  
2013-06-24 03:15 209.0  11.9  98.3  788.2   4.1    -0.012     1.275  
2013-06-24 03:45 223.0  12.1  91.7  787.9   3.8    -0.006     0.490  
