DATETIME,wind_speed,temperature,relative_humidity,pressure
2015-03-14 16:00:00,2.5,-3.0,94.5,790.4
2015-03-14 17:00:00,1.9,-3.4,90.2,790.8
2015-03-14 18:00:00,0.9,-3.5,83.7,791.2
2015-03-14 19:00:00,3.2,-3.5,80.6,791.4
2015-03-14 20:00:00,4.6,-4.1,91.6,791.5
2015-03-14 21:00:00,4.9,-4.3,97.1,791.7
2015-03-14 22:00:00,5.7,-4.2,98.8,791.7
2015-03-14 23:00:00,7.1,-4.1,99.0,791.7
2015-03-15 00:00:00,7.3,-4.2,98.2,791.6
2015-03-15 01:00:00,8.2,-4.3,97.8,791.2
2015-03-15 02:00:00,9.1,-4.3,98.2,791.1
2015-03-15 03:00:00,9.5,-4.3,98.6,791.3
2015-03-15 04:00:00,8.4,-4.3,97.7,791.4
2015-03-15 05:00:00,9.3,-4.5,98.0,791.4
2015-03-15 06:00:00,10.0,-4.5,98.0,791.5
2015-03-15 07:00:00,15.5,-4.6,98.0,791.4
2015-03-15 08:00:00,17.3,-4.9,97.0,791.3
2015-03-15 19:00:00,15.6,-3.8,98.0,792.6
2015-03-16 04:00:00,7.3,-2.2,99.0,792.6
2015-03-16 05:00:00,11.4,-2.1,99.0,792.8
2015-03-16 06:00:00,16.5,-2.3,99.0,792.8
2015-03-16 09:00:00,17.1,-2.2,99.0,793.4
2015-03-16 10:00:00,15.9,-1.7,99.0,793.3
2015-03-16 11:00:00,14.0,-1.5,99.0,793.3
2015-03-16 12:00:00,12.2,-1.4,99.0,793.2
2015-03-16 13:00:00,6.7,-1.3,99.0,793.1
2015-03-16 14:00:00,11.3,-1.2,99.0,792.9
2015-03-16 15:00:00,7.8,-1.6,99.0,792.6
2015-03-16 20:00:00,5.9,-2.1,98.1,793.5
2015-03-17 09:00:00,14.2,-0.6,98.0,793.7
2015-03-17 18:00:00,16.0,-1.4,95.5,794.0
2015-03-17 19:00:00,13.8,-1.7,94.7,794.3
2015-03-17 20:00:00,12.8,-1.9,94.3,794.5
2015-03-17 21:00:00,13.3,-2.0,93.9,794.4
2015-03-17 22:00:00,15.7,-2.3,94.3,794.0
2015-03-17 23:00:00,12.2,-2.1,95.0,794.4
2015-03-18 00:00:00,10.9,-2.1,93.1,794.2
2015-03-18 01:00:00,10.9,-2.1,93.4,794.1
2015-03-18 02:00:00,10.8,-2.2,92.9,793.8
2015-03-18 03:00:00,7.8,-1.9,92.7,794.0
2015-03-18 04:00:00,5.6,-1.6,88.2,793.6
2015-03-18 05:00:00,7.9,-1.6,86.6,793.5
2015-03-18 06:00:00,9.0,-1.7,86.0,793.5
2015-03-18 07:00:00,10.2,-2.0,88.3,793.5
2015-03-18 08:00:00,11.1,-2.0,92.1,793.7
2015-03-18 09:00:00,10.1,-1.1,93.0,794.0
2015-03-18 10:00:00,8.1,-0.8,91.0,794.1
2015-03-18 11:00:00,5.9,-0.3,83.0,794.3
2015-03-18 12:00:00,5.0,0.4,73.2,794.1
2015-03-18 13:00:00,3.3,0.9,77.1,793.9
2015-03-18 14:00:00,3.3,1.4,78.1,793.6
2015-03-18 15:00:00,2.0,0.9,90.9,793.5
2015-03-18 16:00:00,2.4,0.8,78.6,793.4
2015-03-18 17:00:00,2.5,0.4,72.0,793.4
2015-03-18 18:00:00,4.0,-0.3,69.6,793.4
2015-03-18 19:00:00,4.7,-1.0,70.7,793.7
2015-03-18 20:00:00,4.3,-1.3,72.3,794.0
2015-03-18 21:00:00,2.5,-1.2,75.8,794.1
2015-03-18 22:00:00,1.3,-0.9,74.7,793.9
2015-03-18 23:00:00,1.9,-0.8,70.8,793.7
2015-03-19 00:00:00,3.3,-0.5,68.2,793.5
2015-03-19 01:00:00,3.6,-0.5,67.9,793.2
2015-03-19 02:00:00,4.1,-0.5,68.5,792.8
2015-03-19 03:00:00,5.0,-0.6,67.8,792.8
2015-03-19 04:00:00,3.9,-0.7,68.2,792.9
2015-03-19 05:00:00,2.5,-0.5,66.6,792.9
2015-03-19 06:00:00,1.9,-0.2,66.1,793.1
2015-03-19 07:00:00,3.4,0.5,63.9,793.2
2015-03-19 08:00:00,4.1,1.4,63.1,793.3
2015-03-19 09:00:00,2.2,2.0,63.0,793.4
2015-03-19 10:00:00,1.6,2.3,70.9,793.4
2015-03-19 11:00:00,2.5,1.9,79.7,793.4
2015-03-19 12:00:00,3.8,1.4,87.7,793.2
2015-03-20 10:00:00,2.7,0.0,90.5,793.9
2015-03-20 11:00:00,2.4,0.6,79.5,793.9
2015-03-20 12:00:00,2.5,1.4,82.2,793.6
2015-03-20 13:00:00,4.1,1.0,85.8,793.2
2015-03-20 14:00:00,4.9,0.4,91.7,793.0
2015-03-20 15:00:00,1.6,0.4,95.1,792.8
2015-03-20 16:00:00,1.4,0.2,93.3,792.6
2015-03-20 17:00:00,1.4,-0.2,94.2,792.6
2015-03-20 18:00:00,2.0,-0.7,91.5,792.7
2015-03-20 19:00:00,1.5,-0.9,87.7,793.1
2015-03-20 20:00:00,2.2,-1.1,82.0,793.2
2015-03-20 21:00:00,3.6,-1.5,83.4,793.2
2015-03-20 22:00:00,3.3,-1.6,80.2,793.1
2015-03-20 23:00:00,2.2,-1.7,83.6,792.9
2015-03-21 00:00:00,1.4,-1.8,80.7,792.7
2015-03-21 01:00:00,3.1,-2.1,79.1,792.4
2015-03-21 02:00:00,5.7,-2.3,80.2,792.0
2015-03-21 03:00:00,4.1,-2.2,78.6,791.6
2015-03-21 04:00:00,5.2,-2.4,82.4,791.6
2015-03-21 05:00:00,5.6,-2.7,91.5,791.6
2015-03-21 06:00:00,4.5,-2.5,95.4,791.6
2015-03-21 07:00:00,3.4,-2.1,91.5,791.6
2015-03-21 08:00:00,1.0,-1.2,87.2,791.5
2015-03-21 09:00:00,0.9,0.0,81.8,791.1
2015-03-21 10:00:00,1.1,0.3,85.3,790.7
2015-03-21 11:00:00,1.9,-0.7,92.1,790.3
2015-03-21 12:00:00,2.8,-1.0,92.6,789.8
2015-03-21 13:00:00,2.6,-1.1,93.9,789.3
2015-03-21 14:00:00,2.9,-1.5,95.0,788.8
2015-03-21 15:00:00,4.2,-2.2,90.0,788.2
2015-03-21 16:00:00,4.7,-2.6,92.8,788.0
2015-03-21 17:00:00,2.5,-2.2,85.6,787.6
2015-03-21 18:00:00,5.6,-2.5,92.4,787.4
2015-03-21 19:00:00,8.9,-3.0,98.7,787.4
2015-03-21 20:00:00,9.3,-3.3,98.6,787.0
2015-03-21 21:00:00,10.4,-3.8,98.1,786.5
2015-03-21 22:00:00,8.9,-4.0,97.6,786.2
2015-03-21 23:00:00,10.2,-4.4,95.7,785.7
2015-03-22 00:00:00,11.1,-5.1,92.7,785.5
2015-03-22 01:00:00,11.1,-5.3,83.7,784.9
2015-03-22 02:00:00,11.4,-5.5,72.4,784.4
2015-03-22 03:00:00,9.8,-5.2,85.7,784.4
2015-03-22 04:00:00,10.0,-5.2,92.7,784.5
2015-03-22 05:00:00,9.2,-4.9,89.4,784.4
2015-03-22 06:00:00,7.9,-4.5,97.9,784.6
2015-03-22 07:00:00,9.7,-3.9,98.1,784.8
2015-03-22 08:00:00,13.0,-3.7,98.2,785.1
2015-03-23 05:00:00,9.7,-2.2,99.0,786.9
2015-03-23 06:00:00,7.2,-2.1,99.0,787.1
2015-03-23 07:00:00,4.3,-2.1,99.0,787.5
2015-03-23 08:00:00,3.7,-1.9,99.0,787.9
2015-03-23 09:00:00,4.4,-1.1,99.0,788.1
2015-03-23 10:00:00,7.6,-0.5,99.0,787.9
2015-03-23 11:00:00,5.8,0.0,99.0,787.7
2015-03-23 12:00:00,5.0,0.0,99.0,787.5
2015-03-23 13:00:00,4.5,-0.5,99.0,787.1
2015-03-23 14:00:00,4.2,-0.7,99.0,786.9
2015-03-23 15:00:00,3.9,-0.8,99.0,786.6
2015-03-23 16:00:00,2.6,-0.7,99.0,786.5
2015-03-23 17:00:00,3.7,-0.9,99.0,786.2
2015-03-23 18:00:00,5.1,-1.7,95.5,786.5
2015-03-23 19:00:00,4.4,-2.1,93.5,786.9
2015-03-23 20:00:00,4.4,-2.1,94.7,787.0
2015-03-23 21:00:00,3.3,-1.7,98.4,786.9
2015-03-23 22:00:00,2.4,-1.4,98.3,786.7
2015-03-23 23:00:00,2.7,-1.5,95.3,786.4
2015-03-24 00:00:00,2.2,-1.4,96.7,786.2
2015-03-24 01:00:00,2.2,-1.3,97.3,785.8
2015-03-24 02:00:00,3.2,-1.3,93.4,785.3
2015-03-24 03:00:00,4.4,-1.5,91.4,785.0
2015-03-24 04:00:00,4.8,-1.5,92.9,784.8
2015-03-24 05:00:00,3.9,-1.5,97.6,785.0
2015-03-24 06:00:00,5.6,-1.4,98.8,785.1
2015-03-24 07:00:00,6.8,-1.3,99.0,785.0
2015-03-24 08:00:00,7.9,-1.3,99.0,785.1
2015-03-24 09:00:00,7.0,-1.2,99.0,785.2
2015-03-24 10:00:00,7.4,-1.0,99.0,785.0
2015-03-24 11:00:00,8.1,-0.9,99.0,784.9
2015-03-24 12:00:00,6.4,-0.8,99.0,784.9
2015-03-24 13:00:00,5.8,-0.5,99.0,784.6
2015-03-24 14:00:00,6.6,-0.6,99.0,784.5
2015-03-24 15:00:00,6.9,-0.5,99.0,784.3
2015-03-24 16:00:00,7.4,-0.5,99.0,784.2
2015-03-24 17:00:00,5.8,-0.4,99.0,784.3
2015-03-24 18:00:00,6.5,-0.2,99.0,784.5
2015-03-24 19:00:00,6.5,-0.2,99.0,784.0
2015-03-24 20:00:00,7.4,-0.1,99.0,783.8
2015-03-24 21:00:00,8.2,-0.1,99.0,783.5
2015-03-24 22:00:00,9.1,0.0,99.0,782.8
2015-03-24 23:00:00,11.8,-0.7,99.0,781.6
2015-03-25 00:00:00,13.5,-1.3,99.0,781.0
2015-03-25 06:00:00,23.6,-0.3,99.0,773.1
2015-03-25 10:00:00,22.3,-0.1,99.0,769.8
2015-03-25 11:00:00,23.0,0.0,99.0,769.5
2015-03-25 12:00:00,23.8,0.2,99.0,769.1
2015-03-25 13:00:00,21.7,0.2,99.0,769.8
2015-03-25 17:00:00,4.9,0.2,99.0,772.7
2015-03-25 18:00:00,3.7,0.3,99.0,773.1
2015-03-25 19:00:00,5.9,0.3,99.0,773.4
2015-03-25 20:00:00,6.2,0.3,99.0,773.4
2015-03-25 21:00:00,8.8,0.2,99.0,774.0
2015-03-25 22:00:00,6.4,0.3,99.0,774.4
2015-03-25 23:00:00,8.0,0.4,99.0,774.5
2015-03-26 00:00:00,7.0,0.4,99.0,774.7
2015-03-26 01:00:00,3.4,0.5,99.0,775.1
2015-03-26 02:00:00,2.3,0.7,99.0,775.6
2015-03-26 03:00:00,6.3,0.5,99.0,776.0
2015-03-26 04:00:00,7.0,0.3,99.0,776.5
2015-03-26 05:00:00,10.4,0.3,99.0,776.9
2015-03-26 06:00:00,10.9,0.3,99.0,777.5
2015-03-26 07:00:00,9.6,0.4,99.0,778.3
2015-03-26 08:00:00,7.9,0.5,99.0,779.2
2015-03-26 09:00:00,8.5,0.5,99.0,779.7
2015-03-26 10:00:00,9.2,0.5,99.0,779.9
2015-03-26 11:00:00,7.2,0.4,99.0,780.3
2015-03-26 12:00:00,4.9,0.4,99.0,780.4
2015-03-26 13:00:00,6.1,0.4,99.0,780.2
2015-03-26 14:00:00,7.0,0.4,99.0,780.3
2015-03-26 15:00:00,3.3,0.4,99.0,780.9
2015-03-26 16:00:00,3.0,0.3,99.0,781.0
2015-03-26 17:00:00,3.1,0.2,99.0,781.4
2015-03-26 18:00:00,2.5,0.3,99.0,781.8
2015-03-26 19:00:00,4.3,0.1,99.0,782.3
2015-03-26 20:00:00,4.2,0.0,99.0,782.4
2015-03-26 21:00:00,2.8,0.2,99.0,782.4
2015-03-26 22:00:00,2.7,0.7,97.5,782.2
2015-03-26 23:00:00,4.3,0.7,98.1,782.1
2015-03-27 00:00:00,6.5,0.5,99.0,781.6
2015-03-27 01:00:00,6.5,0.3,99.0,781.1
2015-03-27 02:00:00,6.6,0.3,99.0,780.7
2015-03-27 03:00:00,7.7,0.4,99.0,780.6
2015-03-27 04:00:00,7.4,0.5,99.0,780.5
2015-03-27 05:00:00,9.3,0.4,99.0,780.2
2015-03-27 06:00:00,8.5,0.2,99.0,779.8
2015-03-27 07:00:00,7.4,0.0,99.0,779.8
2015-03-27 08:00:00,6.0,0.0,99.0,780.1
2015-03-27 09:00:00,3.7,0.1,99.0,780.5
2015-03-27 10:00:00,2.5,0.6,99.0,780.7
2015-03-27 11:00:00,8.3,0.4,99.0,779.6
2015-03-27 12:00:00,5.6,0.2,99.0,779.3
2015-03-27 13:00:00,5.8,0.2,99.0,779.4
2015-03-27 14:00:00,5.5,0.0,98.9,780.3
2015-03-27 15:00:00,5.6,-0.2,98.7,780.4
2015-03-27 16:00:00,6.4,-0.4,98.1,781.1
2015-03-27 17:00:00,5.8,-0.5,98.2,781.4
2015-03-27 18:00:00,5.4,-0.8,96.4,782.4
2015-03-27 19:00:00,5.6,-0.9,97.1,783.2
2015-03-27 20:00:00,5.5,-0.8,98.1,783.4
2015-03-27 21:00:00,6.6,-0.9,97.6,783.4
2015-03-27 22:00:00,5.9,-1.3,95.4,783.7
2015-03-27 23:00:00,4.7,-1.2,97.8,784.3
2015-03-28 00:00:00,3.5,-0.9,97.6,784.9
2015-03-28 01:00:00,3.0,-0.9,97.6,785.1
2015-03-28 02:00:00,2.9,-0.8,95.6,785.0
2015-03-28 03:00:00,3.3,-1.5,89.9,785.0
2015-03-28 04:00:00,3.4,-2.0,89.2,785.6
2015-03-28 05:00:00,4.1,-2.4,87.4,786.0
2015-03-28 06:00:00,4.3,-2.6,88.0,786.8
2015-03-28 07:00:00,3.6,-2.2,86.6,787.3
2015-03-28 08:00:00,4.8,-1.9,86.8,787.4
2015-03-28 09:00:00,4.5,-1.4,88.6,787.8
2015-03-28 10:00:00,4.7,-0.7,87.1,788.1
2015-03-28 11:00:00,2.3,0.2,87.6,788.6
2015-03-28 12:00:00,4.7,0.7,84.2,788.2
2015-03-28 13:00:00,2.6,0.8,81.5,788.3
2015-03-28 14:00:00,1.5,0.7,75.2,788.4
2015-03-28 15:00:00,2.0,0.7,67.0,788.4
2015-03-28 16:00:00,3.1,0.3,61.4,788.6
2015-03-28 17:00:00,10.8,-0.6,59.4,788.7
2015-03-28 18:00:00,10.5,-0.9,62.6,789.1
2015-03-28 19:00:00,6.1,-0.7,48.9,789.3
2015-03-28 20:00:00,3.5,-0.5,53.5,789.5
2015-03-28 21:00:00,3.8,-0.6,58.3,789.4
2015-03-28 22:00:00,6.1,-0.8,62.8,789.3
2015-03-28 23:00:00,6.7,-0.2,61.7,788.9
2015-03-29 00:00:00,7.9,-0.2,61.3,788.5
2015-03-29 01:00:00,9.9,-0.2,43.3,788.1
2015-03-29 02:00:00,11.2,-0.2,47.0,787.6
2015-03-29 03:00:00,12.1,-0.3,48.8,787.7
2015-03-29 04:00:00,9.9,0.2,45.5,787.6
2015-03-29 05:00:00,9.3,0.3,48.9,787.8
2015-03-29 06:00:00,11.1,0.8,53.0,787.9
2015-03-29 07:00:00,11.4,1.0,54.0,787.9
2015-03-29 08:00:00,10.3,1.5,58.6,788.0
2015-03-29 09:00:00,5.0,1.7,65.6,788.0
2015-03-29 10:00:00,2.7,2.4,61.9,788.0
2015-03-29 11:00:00,1.8,2.9,62.0,787.6
2015-03-29 12:00:00,3.1,3.2,65.0,786.8
2015-03-29 13:00:00,4.8,2.7,71.0,786.4
2015-03-29 14:00:00,5.7,1.9,77.7,786.1
2015-03-29 15:00:00,6.2,1.9,73.4,785.5
2015-03-29 16:00:00,6.0,1.7,71.8,785.2
2015-03-29 17:00:00,8.6,1.2,68.0,785.3
2015-03-29 18:00:00,8.4,0.7,66.7,785.4
2015-03-29 19:00:00,9.7,0.5,72.6,785.0
2015-03-29 20:00:00,9.1,0.5,78.1,784.8
2015-03-29 21:00:00,10.2,0.8,76.7,784.1
2015-03-29 22:00:00,9.1,0.9,75.8,783.6
2015-03-29 23:00:00,8.8,0.8,76.8,783.0
2015-03-30 00:00:00,8.9,0.6,78.4,782.4
2015-03-30 01:00:00,7.2,0.9,77.0,781.9
2015-03-30 02:00:00,7.4,0.8,80.7,781.4
2015-03-30 03:00:00,7.6,0.8,87.6,780.9
2015-03-30 04:00:00,10.3,0.4,94.5,780.7
2015-03-30 05:00:00,10.3,0.1,97.4,780.6
2015-03-30 06:00:00,9.7,0.0,99.0,780.8
2015-03-30 07:00:00,8.8,0.0,99.0,781.4
2015-03-30 08:00:00,9.3,0.1,99.0,781.1
2015-03-30 09:00:00,8.6,0.7,96.8,781.6
2015-03-30 10:00:00,7.8,1.4,89.8,781.8
2015-03-30 11:00:00,7.9,2.0,86.1,781.7
2015-03-30 12:00:00,8.0,2.2,90.4,781.5
2015-03-30 13:00:00,10.4,2.5,90.5,781.5
2015-03-30 14:00:00,14.3,3.1,82.1,781.8
2015-03-30 15:00:00,14.3,3.6,74.9,782.2
2015-03-30 16:00:00,15.9,3.9,68.3,782.6
2015-03-30 17:00:00,15.1,3.9,68.7,783.2
2015-03-30 18:00:00,8.9,3.4,77.0,784.1
2015-03-30 19:00:00,12.7,2.6,89.1,784.8
2015-03-30 20:00:00,10.5,1.8,82.1,785.5
2015-03-30 21:00:00,4.4,1.3,89.1,786.2
2015-03-30 22:00:00,7.8,0.8,83.8,786.4
2015-03-30 23:00:00,10.5,1.1,78.2,786.9
2015-03-31 00:00:00,11.1,1.2,74.5,787.2
2015-03-31 01:00:00,11.5,1.9,69.9,786.9
2015-03-31 02:00:00,14.9,2.3,69.3,786.2
2015-03-31 03:00:00,11.2,2.7,67.6,786.2
2015-03-31 04:00:00,13.6,3.2,65.9,786.3
2015-03-31 05:00:00,11.2,2.9,67.4,786.4
2015-03-31 06:00:00,10.5,2.8,68.1,786.7
2015-03-31 07:00:00,9.0,3.9,62.5,786.6
2015-03-31 08:00:00,9.7,4.8,58.5,786.3
2015-03-31 09:00:00,9.7,4.8,58.5,786.2
2015-03-31 10:00:00,10.8,5.5,56.4,785.6
2015-03-31 11:00:00,11.2,5.3,57.7,785.0
2015-03-31 12:00:00,7.9,4.9,58.7,784.6
2015-03-31 13:00:00,9.2,5.6,50.5,783.7
2015-03-31 14:00:00,9.0,6.3,44.3,783.0
2015-03-31 15:00:00,9.6,6.1,46.3,782.3
2015-03-31 16:00:00,10.3,5.9,47.2,781.9
2015-03-31 17:00:00,10.8,5.4,50.3,782.1
2015-03-31 18:00:00,12.4,4.8,56.7,782.5
2015-03-31 19:00:00,12.3,4.5,59.5,783.3
2015-03-31 20:00:00,14.0,4.4,59.1,783.9
2015-03-31 21:00:00,15.4,3.8,57.5,784.3
2015-03-31 22:00:00,15.3,2.7,57.2,784.6
2015-03-31 23:00:00,13.4,1.3,50.8,785.1
2015-04-01 00:00:00,16.0,0.4,51.3,784.8
2015-04-01 01:00:00,17.2,0.1,49.7,784.2
2015-04-01 02:00:00,15.8,-0.6,52.4,784.5
2015-04-01 03:00:00,19.1,-0.9,51.6,784.7
2015-04-01 04:00:00,20.3,-1.1,47.7,784.8
2015-04-01 05:00:00,15.5,-2.1,50.1,785.3
2015-04-01 06:00:00,16.1,-2.3,48.1,785.9
2015-04-01 07:00:00,13.6,-2.7,52.3,786.2
2015-04-01 08:00:00,11.5,-2.5,51.0,786.6
2015-04-01 09:00:00,8.5,-1.5,49.6,786.9
2015-04-01 10:00:00,13.4,-1.0,40.0,786.9
2015-04-01 11:00:00,17.4,-1.0,36.5,786.3
2015-04-01 12:00:00,17.3,-1.0,35.1,785.9
2015-04-01 13:00:00,18.9,-0.8,35.4,786.1
2015-04-01 14:00:00,15.9,-0.8,36.6,786.2
2015-04-01 15:00:00,13.7,-0.7,40.1,786.6
2015-04-01 16:00:00,12.4,-1.0,42.3,787.1
2015-04-01 17:00:00,13.9,-1.7,43.9,787.5
2015-04-01 18:00:00,11.8,-2.6,48.0,788.2
2015-04-01 19:00:00,14.0,-3.2,45.7,788.5
2015-04-01 20:00:00,13.6,-3.3,43.0,788.8
2015-04-01 21:00:00,13.2,-3.7,43.7,789.1
2015-04-01 22:00:00,11.3,-4.0,43.3,789.4
2015-04-01 23:00:00,13.5,-3.3,38.4,789.3
2015-04-02 00:00:00,12.6,-3.1,39.5,789.2
2015-04-02 01:00:00,12.2,-3.1,39.5,789.2
2015-04-02 02:00:00,12.7,-3.1,43.5,789.1
2015-04-02 03:00:00,12.5,-3.2,46.2,788.7
2015-04-02 04:00:00,13.9,-3.3,48.2,788.7
2015-04-02 05:00:00,14.0,-2.4,50.4,788.4
2015-04-02 06:00:00,9.0,-1.7,49.8,788.8
2015-04-02 07:00:00,9.4,-0.9,52.0,788.8
2015-04-02 08:00:00,10.0,-1.0,52.6,788.6
2015-04-02 09:00:00,9.1,-0.4,55.9,788.6
2015-04-02 10:00:00,7.9,0.3,56.1,788.4
2015-04-02 11:00:00,7.0,1.1,54.4,788.0
2015-04-02 12:00:00,5.7,1.2,56.9,787.3
2015-04-02 13:00:00,6.0,1.4,59.3,786.7
2015-04-02 14:00:00,6.1,1.4,57.5,786.2
2015-04-02 15:00:00,11.7,1.0,56.0,785.9
2015-04-02 16:00:00,9.1,0.6,59.3,785.8
2015-04-02 17:00:00,10.2,0.5,53.7,785.9
2015-04-02 18:00:00,15.4,1.0,47.3,786.1
2015-04-02 19:00:00,16.3,1.3,48.2,786.5
2015-04-02 20:00:00,14.8,1.1,51.2,786.9
2015-04-02 21:00:00,12.7,1.0,52.4,787.1
2015-04-02 22:00:00,11.6,0.4,58.3,787.0
2015-04-02 23:00:00,8.5,-0.1,61.5,787.2
2015-04-03 00:00:00,9.7,-0.4,60.6,787.1
2015-04-03 01:00:00,6.7,-0.8,61.5,787.1
2015-04-03 02:00:00,7.6,-1.1,62.0,787.1
2015-04-03 03:00:00,6.3,-1.6,67.5,787.0
2015-04-03 04:00:00,4.5,-1.5,65.3,787.0
2015-04-03 05:00:00,3.1,-1.4,65.5,787.5
2015-04-03 06:00:00,2.4,-1.1,68.2,788.0
2015-04-03 07:00:00,2.2,-0.9,70.1,788.2
2015-04-03 08:00:00,1.9,-0.2,63.9,788.7
2015-04-03 09:00:00,2.2,0.6,53.4,788.8
2015-04-03 10:00:00,3.0,1.4,53.5,789.0
2015-04-03 11:00:00,1.9,1.7,64.6,789.0
2015-04-03 12:00:00,2.3,1.8,67.2,788.9
2015-04-03 13:00:00,2.2,2.3,63.8,788.5
2015-04-03 14:00:00,1.2,2.1,66.1,788.3
2015-04-03 15:00:00,2.8,1.5,71.4,788.1
2015-04-03 16:00:00,4.4,0.1,80.2,788.1
2015-04-03 17:00:00,5.4,-0.8,94.5,788.2
2015-04-03 18:00:00,3.0,-1.1,99.0,788.4
2015-04-03 19:00:00,4.5,-1.4,99.0,788.6
2015-04-03 20:00:00,6.3,-1.6,99.0,788.5
2015-04-03 21:00:00,3.9,-1.5,99.0,788.2
2015-04-03 22:00:00,3.6,-1.5,99.0,787.8
2015-04-03 23:00:00,2.5,-1.8,99.0,787.5
2015-04-04 00:00:00,3.9,-1.9,99.0,786.9
2015-04-04 01:00:00,3.4,-2.2,99.0,786.3
2015-04-04 02:00:00,3.2,-2.5,99.0,785.7
2015-04-04 03:00:00,3.3,-2.3,99.0,785.1
2015-04-04 04:00:00,3.8,-2.1,99.0,784.6
2015-04-04 05:00:00,3.3,-2.0,99.0,784.6
2015-04-04 06:00:00,3.6,-1.9,99.0,784.3
2015-04-04 07:00:00,4.9,-1.8,99.0,783.9
2015-04-04 08:00:00,4.9,-1.8,99.0,783.4
2015-04-04 09:00:00,5.3,-1.6,99.0,783.0
2015-04-04 10:00:00,3.5,-1.5,99.0,782.5
2015-04-04 11:00:00,3.2,-1.1,99.0,781.9
2015-04-04 12:00:00,2.6,-1.1,99.0,781.2
2015-04-04 13:00:00,3.0,-1.2,99.0,780.4
2015-04-04 14:00:00,3.5,-1.0,99.0,779.6
2015-04-04 15:00:00,7.1,-1.8,99.0,778.7
2015-04-04 16:00:00,13.3,-2.9,98.0,778.1
2015-04-04 17:00:00,17.4,-3.6,98.0,777.8
2015-04-04 18:00:00,16.2,-3.6,98.9,777.2
2015-04-04 19:00:00,10.5,-3.4,98.7,777.1
2015-04-04 20:00:00,7.8,-3.2,98.9,777.6
2015-04-04 21:00:00,7.3,-3.3,98.4,777.7
2015-04-04 22:00:00,8.0,-3.2,99.0,777.3
2015-04-04 23:00:00,10.0,-2.9,99.0,776.6
2015-04-05 00:00:00,10.2,-2.7,99.0,776.0
2015-04-05 01:00:00,12.3,-2.7,99.0,775.2
2015-04-05 02:00:00,13.1,-2.7,99.0,774.7
2015-04-05 11:00:00,12.4,-3.1,97.7,777.2
2015-04-05 14:00:00,13.2,-2.9,97.8,778.3
2015-04-05 15:00:00,12.3,-2.5,98.1,778.8
2015-04-05 16:00:00,20.0,-2.7,96.7,778.4
2015-04-05 17:00:00,17.8,-2.9,96.7,779.0
2015-04-05 18:00:00,20.1,-3.2,95.4,779.3
2015-04-05 19:00:00,16.0,-3.6,94.4,780.3
2015-04-05 20:00:00,16.3,-3.7,96.5,781.2
2015-04-05 21:00:00,24.8,-3.7,94.3,780.2
2015-04-05 22:00:00,29.4,-3.8,94.2,779.8
2015-04-05 23:00:00,27.4,-4.0,93.9,780.0
2015-04-06 00:00:00,25.4,-4.2,92.9,779.7
2015-04-06 01:00:00,26.2,-4.8,92.3,780.0
2015-04-06 02:00:00,23.8,-4.9,92.8,780.5
2015-04-06 03:00:00,20.4,-5.0,91.9,780.7
2015-04-06 04:00:00,24.9,-4.8,93.0,780.9
2015-04-06 05:00:00,21.7,-4.5,92.9,781.5
2015-04-06 06:00:00,16.1,-4.5,92.1,782.4
2015-04-06 07:00:00,16.2,-4.4,93.3,783.4
2015-04-06 08:00:00,11.6,-4.0,93.6,784.9
2015-04-06 09:00:00,11.7,-3.8,94.2,785.7
2015-04-06 10:00:00,8.0,-3.7,93.4,786.2
2015-04-06 11:00:00,7.9,-3.4,94.2,786.6
2015-04-06 12:00:00,5.3,-3.3,94.1,787.3
2015-04-06 13:00:00,3.2,-2.9,94.1,787.5
2015-04-06 14:00:00,3.3,-2.6,93.4,787.8
2015-04-06 15:00:00,3.9,-2.8,91.7,787.9
2015-04-06 16:00:00,2.2,-3.2,88.8,788.3
2015-04-06 17:00:00,2.3,-3.7,88.2,789.0
2015-04-06 18:00:00,1.8,-3.9,89.1,790.0
2015-04-06 19:00:00,1.6,-3.8,88.9,790.8
2015-04-06 20:00:00,1.8,-4.0,87.9,791.3
2015-04-06 21:00:00,2.2,-4.3,87.9,791.6
2015-04-06 22:00:00,2.6,-4.5,87.2,791.8
2015-04-06 23:00:00,2.7,-4.8,87.6,792.0
2015-04-07 00:00:00,2.7,-5.2,83.9,791.9
2015-04-07 01:00:00,2.5,-5.7,84.4,792.0
2015-04-07 02:00:00,5.3,-6.6,82.0,791.8
2015-04-07 03:00:00,6.1,-7.3,85.9,792.3
2015-04-07 04:00:00,7.3,-7.4,88.2,792.6
2015-04-07 05:00:00,9.8,-7.2,89.1,793.0
2015-04-07 06:00:00,8.4,-7.0,89.8,793.4
2015-04-07 07:00:00,12.6,-6.4,90.1,793.2
2015-04-07 08:00:00,10.2,-6.4,88.7,793.7
2015-04-07 09:00:00,10.2,-6.3,88.4,794.4
2015-04-07 10:00:00,8.5,-6.6,85.0,793.9
2015-04-07 11:00:00,9.2,-6.6,86.0,794.7
2015-04-07 12:00:00,5.0,-5.8,86.4,795.6
2015-04-07 13:00:00,5.2,-5.3,85.5,795.7
2015-04-07 14:00:00,3.9,-4.8,84.6,795.8
2015-04-07 15:00:00,4.2,-5.0,82.0,795.8
2015-04-07 16:00:00,7.5,-6.1,76.2,795.8
